rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect4b_rbd;nalu_mate4b_rbd;prom_lect4b_rbd;prom_mate4b_rbd;dif_lect4b_rbd;dif_mate4b_rbd;difgru_lect4b_rbd;difgru_mate4b_rbd;sigdif_lect4b_rbd;sigdif_mate4b_rbd;siggru_lect4b_rbd;siggru_mate4b_rbd;marca_lect4b_rbd;marca_mate4b_rbd;marcadif_lect4b_rbd;marcadif_mate4b_rbd;palu_eda_ins_lect4b_rbd;palu_eda_ele_lect4b_rbd;palu_eda_ade_lect4b_rbd;palu_eda_ins_mate4b_rbd;palu_eda_ele_mate4b_rbd;palu_eda_ade_mate4b_rbd;noaplica;fecha_bbdd;codigo_bbdd;grado;agno
24790;1;COLEGIO EL PRADO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;3;2;4;1;26;26;276;264;25;27;-6;-4;1;1;0;0;;;;;15.4;42.3;42.3;30.8;57.7;11.5;0;20240418;final20240418v1;4b;2023
5314;7;ESCUELA CHIGUAIHUE;9;DE LA ARAUCANÍA;92;MALLECO;9202;COLLIPULLI;91;Malleco;2;1;1;2;3;3;232;185;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
986;5;ESCUELA BASICA LAS CHINCHILLAS DE COCOU;4;DE COQUIMBO;42;CHOAPA;4201;ILLAPEL;43;Choapa;2;1;1;2;3;3;247;242;;;;;;;;;;;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
1378;1;ESCUELA BASICA ABEL GUERRERO AGUIRRE;5;DE VALPARAÍSO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;2;1;2;2;20;21;264;250;47;32;4;3;1;1;0;0;;;;;30.0;35.0;35.0;42.9;42.9;14.3;0;20240418;final20240418v1;4b;2023
18149;8;COLEGIO RUCALHUE;8;DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;83;Concepcion;3;2;3;1;60;61;267;245;-3;1;-3;-11;0;0;0;-1;;;;;30.0;30.0;40.0;44.3;45.9;9.8;0;20240418;final20240418v1;4b;2023
2460;0;ESCUELA MARIA LUISA BOUCHON;6;DEL LIBERTADOR BERNARDO OHIGGINS;63;COLCHAGUA;6301;SAN FERNANDO;62;Colchagua;6;4;1;1;5;5;281;263;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
296;8;ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS;2;DE ANTOFAGASTA;21;ANTOFAGASTA;2101;ANTOFAGASTA;21;Antofagasta;1;1;3;1;54;53;275;274;-11;13;5;18;0;1;0;1;;;;;27.8;22.2;50.0;17.0;56.6;26.4;0;20240418;final20240418v1;4b;2023
5706;1;ESCUELA PARTICULAR SAN JUAN;9;DE LA ARAUCANÍA;91;CAUTÍN;9101;TEMUCO;92;Cautin Norte;3;2;2;1;31;31;266;244;0;7;6;-3;0;0;0;0;;;;;35.5;29.0;35.5;48.4;38.7;12.9;0;20240418;final20240418v1;4b;2023
10672;0;COLEGIO  CHALLAY;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13404;PAINE;132;Sur;2;1;3;2;27;27;249;244;-28;-10;-21;-12;-1;0;-1;-1;;;;;33.3;37.0;29.6;48.1;44.4;7.4;0;20240418;final20240418v1;4b;2023
14514;9;COLEGIO EL ARRAYAN;5;DE VALPARAÍSO;51;VALPARAÍSO;5102;CASABLANCA;53;Valparaiso - Isla de Pascua;3;2;3;1;79;78;273;255;0;-7;3;-1;0;0;0;0;;;;;30.4;19.0;50.6;34.6;50.0;15.4;0;20240418;final20240418v1;4b;2023
16506;9;ESCUELA CHACARILLAS;7;DEL MAULE;71;TALCA;7102;CONSTITUCIÓN;72;Talca;2;1;1;1;36;36;267;257;33;27;16;20;1;1;1;1;;;;;33.3;19.4;47.2;41.7;41.7;16.7;0;20240418;final20240418v1;4b;2023
20087;5;ESCUELA ARCO IRIS;9;DE LA ARAUCANÍA;92;MALLECO;9207;LUMACO;91;Malleco;3;2;1;2;9;9;290;278;34;53;39;41;1;1;1;1;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
2846;0;ESCUELA BUENA PAZ;7;DEL MAULE;73;CURICÓ;7304;MOLINA;71;Curico;2;1;3;2;8;8;212;222;;;-58;-34;;;-1;-1;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
5763;0;ESCUELA PARTICULAR MANZANAR DE LLEUPECO;9;DE LA ARAUCANÍA;91;CAUTÍN;9112;PADRE LAS CASAS;93;Cautin Sur;3;2;2;2;8;8;270;236;31;4;10;-11;1;0;0;0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
6688;5;ESCUELA PARTICULAR TRANAMIL RULO;9;DE LA ARAUCANÍA;91;CAUTÍN;9111;NUEVA IMPERIAL;92;Cautin Norte;3;2;1;2;4;4;287;238;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
8680;0;COLEGIO ADVENTISTA PORVENIR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;3;2;4;1;29;29;276;272;-2;11;-6;4;0;0;0;0;;;;;20.7;34.5;44.8;27.6;37.9;34.5;0;20240418;final20240418v1;4b;2023
10246;6;COLEGIO POLIV. SANTA MARIA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13125;QUILICURA;137;Norte;3;2;3;1;137;140;251;254;3;22;-19;-2;0;1;-1;0;;;;;41.6;29.9;28.5;40.7;38.6;20.7;0;20240418;final20240418v1;4b;2023
13566;6;ESCUELA SAN LORENZO;4;DE COQUIMBO;41;ELQUI;4103;ANDACOLLO;41;Elqui;3;2;3;1;18;16;254;242;8;24;-16;-14;0;0;-1;-1;;;;;50.0;16.7;33.3;50.0;31.3;18.8;0;20240418;final20240418v1;4b;2023
1756;6;COLEGIO CLAUDIO MATTE;5;DE VALPARAÍSO;51;VALPARAÍSO;5109;VIÑA DEL MAR;53;Valparaiso - Isla de Pascua;3;2;2;1;80;83;259;256;-10;14;-1;9;0;1;0;1;;;;;35.0;35.0;30.0;43.4;30.1;26.5;0;20240418;final20240418v1;4b;2023
20064;6;COLEGIO BICENTENARIO DE LA ARAUCANIA;9;DE LA ARAUCANÍA;91;CAUTÍN;9112;PADRE LAS CASAS;93;Cautin Sur;3;2;2;1;14;16;268;243;14;23;8;-4;0;1;0;0;;;;;50.0;7.1;42.9;62.5;25.0;12.5;0;20240418;final20240418v1;4b;2023
6711;3;ESCUELA BASICA MANIUCO;9;DE LA ARAUCANÍA;91;CAUTÍN;9106;GALVARINO;92;Cautin Norte;2;1;1;2;4;4;222;228;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
8703;3;ESCUELA BASICA N°728 MARYLAND COLLEGE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13108;INDEPENDENCIA;137;Norte;3;2;3;1;81;82;248;260;-18;4;-22;4;-1;0;-1;0;;;;;46.9;22.2;30.9;40.2;31.7;28.0;0;20240418;final20240418v1;4b;2023
20133;2;ESCUELA BASICA NINOS FELICES;9;DE LA ARAUCANÍA;91;CAUTÍN;9119;VILCÚN;92;Cautin Norte;3;2;2;1;25;27;284;276;29;36;24;29;1;1;1;1;;;;;20.0;28.0;52.0;29.6;25.9;44.4;0;20240418;final20240418v1;4b;2023
22125;2;ESCUELA PARTICULAR COMUY;14;DE LOS RÍOS;142;DEL RANCO;14203;LAGO RANCO;142;Ranco;3;2;3;2;1;1;;;;;;;;;;;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
25042;2;ESCUELA BASICA LOS BOSQUINOS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIPÚ;134;Poniente;1;1;3;1;144;149;269;258;10;17;-1;2;1;1;0;0;;;;;29.2;27.8;43.1;41.6;34.2;24.2;0;20240418;final20240418v1;4b;2023
5145;4;ESCUELA BASICA GARCIA HURTADO DE MENDOZA;8;DEL BIOBÍO;82;ARAUCO;8203;CAÑETE;84;Arauco;2;1;;2;0;0;;;;;;;;;;;;;;;;;;;;;2;20240418;final20240418v1;4b;2023
7801;8;ESCUELA RURAL PUTENIO;10;DE LOS LAGOS;101;LLANQUIHUE;10102;CALBUCO;101;Llanquihue;2;1;2;2;10;10;280;273;;;20;26;;;1;1;;;2;2;30.0;20.0;50.0;20.0;50.0;30.0;0;20240418;final20240418v1;4b;2023
8726;2;ESCUELA PARTICULAR THOMAS JEFFERSON;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13108;INDEPENDENCIA;137;Norte;3;2;4;1;54;55;260;254;-19;-1;-22;-14;-1;0;-1;-1;;;;;37.0;24.1;38.9;43.6;41.8;14.5;0;20240418;final20240418v1;4b;2023
10200;8;ESCUELA BASICA ISABEL LE BRUN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13128;RENCA;134;Poniente;1;1;3;1;60;60;264;248;11;29;-6;-8;0;1;-1;-1;;;;;36.7;25.0;38.3;48.3;40.0;11.7;0;20240418;final20240418v1;4b;2023
10741;7;ESCUELA EL REMANSO;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13602;EL MONTE;135;Talagante;2;1;2;2;23;23;279;267;13;6;19;20;0;0;1;1;;;;;13.0;39.1;47.8;26.1;56.5;17.4;0;20240418;final20240418v1;4b;2023
25065;1;COLEGIO PEDRO DE VALDIVIA -PEÑALOLEN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;133;Oriente;4;3;5;1;189;188;292;278;1;5;-10;-14;0;0;-1;-1;;;;;14.8;28.0;57.1;19.1;46.3;34.6;0;20240418;final20240418v1;4b;2023
25852;0;COLEGIO DIVINA PASTORA NUNOA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;133;Oriente;4;3;5;1;66;67;286;273;-1;12;-16;-19;0;1;-1;-1;;;;;16.7;28.8;54.5;26.9;46.3;26.9;0;20240418;final20240418v1;4b;2023
26516;0;ESCUELA BASICA N°2327 CONDORES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13104;CONCHALÍ;137;Norte;3;2;2;1;9;9;291;267;34;6;31;20;1;0;1;1;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
3130;5;ESCUELA PEDRO ANTONIO TEJOS TEJOS;7;DEL MAULE;71;TALCA;7104;EMPEDRADO;72;Talca;2;1;1;2;14;14;274;274;-2;4;23;37;0;0;1;1;;;;;28.6;28.6;42.9;28.6;35.7;35.7;0;20240418;final20240418v1;4b;2023
8208;2;ESCUELA RURAL CURACO DE VILUPULLI;10;DE LOS LAGOS;102;CHILOÉ;10203;CHONCHI;102;Chiloe;1;1;1;2;3;3;277;246;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
10100;1;ESCUELA EL SALITRE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;6;4;2;1;15;18;252;251;21;31;-8;4;1;1;0;0;;;;;40.0;33.3;26.7;38.9;44.4;16.7;0;20240418;final20240418v1;4b;2023
10764;6;ESCUELA LA ESPERANZA;13;METROPOLITANA DE SANTIAGO;136;TALAGANTE;13604;PADRE HURTADO;135;Talagante;2;1;2;2;27;26;257;242;-26;-11;-3;-5;-1;0;0;0;;;;;48.1;18.5;33.3;57.7;23.1;19.2;0;20240418;final20240418v1;4b;2023
15750;3;COLEGIO LAS AMERICAS;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6101;RANCAGUA;61;Cachapoal;3;2;2;1;30;31;278;274;-18;20;18;27;-1;1;1;1;;;;;16.7;30.0;53.3;22.6;41.9;35.5;0;20240418;final20240418v1;4b;2023
2274;8;COLEGIO LA PIMPINELA;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6116;REQUÍNOA;61;Cachapoal;2;1;2;2;8;8;228;215;-25;-15;-32;-32;0;0;-1;-1;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
26155;6;ESCUELA BASICA N°2145 COLEGIO DUNALASTAIR PEÑALOLÉN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13122;PEÑALOLÉN;133;Oriente;4;3;5;1;89;90;321;322;18;25;19;30;1;1;1;1;;;;;5.6;13.5;80.9;3.3;18.9;77.8;0;20240418;final20240418v1;4b;2023
4266;8;COLEGIO LOS ANGELES;8;DEL BIOBÍO;83;BIOBÍO;8301;LOS ÁNGELES;82;Bio Bio;3;2;2;1;57;57;271;266;6;8;11;19;0;0;1;1;;;;;26.3;36.8;36.8;31.6;40.4;28.1;0;20240418;final20240418v1;4b;2023
10123;0;ESCUELA BASICA MELVIN JONES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;6;4;2;1;47;47;263;255;13;19;3;8;1;1;0;1;;;;;27.7;36.2;36.2;34.0;48.9;17.0;0;20240418;final20240418v1;4b;2023
12115;0;CENTRO EDUCACIONAL FEDERICO GARCIA LORCA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13128;RENCA;134;Poniente;3;2;2;1;35;34;257;240;9;6;-3;-7;0;0;0;-1;;;;;34.3;37.1;28.6;52.9;29.4;17.6;0;20240418;final20240418v1;4b;2023
12779;5;COLEGIO ALTOS DEL CERRO GRANDE;4;DE COQUIMBO;41;ELQUI;4101;LA SERENA;41;Elqui;3;2;4;1;27;27;272;257;1;9;-10;-11;0;0;-1;-1;;;;;14.8;48.1;37.0;33.3;55.6;11.1;0;20240418;final20240418v1;4b;2023
13117;2;COLEGIO PARTICULAR   SAN LORENZO;3;DE ATACAMA;31;COPIAPÓ;3101;COPIAPÓ;31;Copiapo - Chanaral;4;3;5;1;74;70;315;322;11;18;13;30;0;1;1;1;;;;;4.1;17.6;78.4;1.4;17.1;81.4;0;20240418;final20240418v1;4b;2023
14771;0;COLEGIO CARLOMAGNO;5;DE VALPARAÍSO;58;MARGA MARGA;5801;QUILPUÉ;53;Valparaiso - Isla de Pascua;4;3;5;1;25;25;280;270;2;1;-22;-22;0;0;-1;-1;;;;;20.0;32.0;48.0;32.0;40.0;28.0;0;20240418;final20240418v1;4b;2023
15650;7;COLEGIO NAZARETH;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6101;RANCAGUA;61;Cachapoal;3;2;4;1;21;21;264;246;-11;4;-18;-22;0;0;-1;-1;;;;;38.1;23.8;38.1;47.6;47.6;4.8;0;20240418;final20240418v1;4b;2023
22148;1;ESCUELA PART. EL PARQUE PONHUIPA;14;DE LOS RÍOS;142;DEL RANCO;14204;RÍO BUENO;142;Ranco;3;2;2;2;2;2;203;181;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
2297;7;ESCUELA GUSTAVO BISQUERTT S.;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6115;RENGO;61;Cachapoal;2;1;2;2;10;10;243;242;2;12;-17;-5;0;0;-1;0;;;;;40.0;40.0;20.0;50.0;40.0;10.0;0;20240418;final20240418v1;4b;2023
24927;0;COLEGIO SAN  ANSELMO;13;METROPOLITANA DE SANTIAGO;133;CHACABUCO;13301;COLINA;137;Norte;4;3;5;1;122;122;295;299;1;11;-7;7;0;1;-1;1;;;;;11.5;23.8;64.8;5.7;41.8;52.5;0;20240418;final20240418v1;4b;2023
336;0;LICEO EXPERIMENTAL ARTISTICO-APLICACION;2;DE ANTOFAGASTA;21;ANTOFAGASTA;2101;ANTOFAGASTA;21;Antofagasta;3;2;4;1;82;83;284;269;10;34;2;1;0;1;0;0;;;;;14.6;35.4;50.0;30.1;38.6;31.3;0;20240418;final20240418v1;4b;2023
6281;2;ESCUELA EL LIUCO;9;DE LA ARAUCANÍA;91;CAUTÍN;9107;GORBEA;93;Cautin Sur;2;1;1;2;2;2;239;209;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
12802;3;FUND.EDUC.COL.FEMENINO MADRE DEL ROSARIO;2;DE ANTOFAGASTA;21;ANTOFAGASTA;2101;ANTOFAGASTA;21;Antofagasta;3;2;3;1;36;37;251;226;-21;-4;-19;-30;-1;0;-1;-1;;;;;36.1;38.9;25.0;64.9;32.4;2.7;0;20240418;final20240418v1;4b;2023
15627;2;COLEGIO SAN FRANCISCO;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6108;MACHALÍ;61;Cachapoal;3;2;4;2;34;32;266;252;31;16;-16;-16;1;1;-1;-1;;;;;32.4;26.5;41.2;34.4;62.5;3.1;0;20240418;final20240418v1;4b;2023
2228;4;ESCUELA EL RINCON;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6110;MOSTAZAL;61;Cachapoal;2;1;2;2;33;33;261;252;-7;-8;1;5;0;0;0;0;;;;;36.4;30.3;33.3;42.4;36.4;21.2;0;20240418;final20240418v1;4b;2023
2892;4;ESCUELA DE BARBA RUBIA;7;DEL MAULE;73;CURICÓ;7302;HUALAÑÉ;71;Curico;2;1;2;2;2;2;299;319;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
4389;3;ESCUELA PARTICULAR TRAPA TRAPA;8;DEL BIOBÍO;83;BIOBÍO;8314;ALTO BIOBÍO;82;Bio Bio;3;2;1;2;5;4;215;192;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
900;8;ESCUELA BASICA LA HIGUERA DE QUILE;4;DE COQUIMBO;43;LIMARÍ;4304;PUNITAQUI;42;Limari;2;1;1;2;2;2;261;247;;;;;;;;;;;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
13612;3;COLEGIO JOSE MARTI PEREZ;4;DE COQUIMBO;41;ELQUI;4102;COQUIMBO;41;Elqui;3;2;2;1;36;37;281;260;17;16;21;13;1;1;1;1;;;;;22.2;33.3;44.4;32.4;45.9;21.6;0;20240418;final20240418v1;4b;2023
2251;9;COLEGIO BELLAVISTA;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6108;MACHALÍ;61;Cachapoal;2;1;1;1;8;8;253;246;34;33;2;9;1;1;0;0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
2374;4;ESCUELA MUNICIPAL DE CALEUCHE;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6113;PICHIDEGUA;61;Cachapoal;2;1;3;2;4;3;290;286;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
4907;7;ESCUELA GOMERO;8;DEL BIOBÍO;81;CONCEPCIÓN;8105;HUALQUI;83;Concepcion;6;4;1;2;1;1;;;;;;;;;;;1;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
11674;2;ESCUELA PARTICULAR CANICU;8;DEL BIOBÍO;83;BIOBÍO;8314;ALTO BIOBÍO;82;Bio Bio;3;2;1;2;11;10;268;208;57;17;17;-29;1;0;1;-1;;;;;27.3;45.5;27.3;70.0;20.0;10.0;0;20240418;final20240418v1;4b;2023
24409;0;COLEGIO SAN NICOLAS DE MYRA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;4;3;5;1;43;43;312;322;-8;-2;10;30;0;0;1;1;;;;;4.7;23.3;72.1;2.3;11.6;86.0;0;20240418;final20240418v1;4b;2023
40310;5;COLEGIO PUCARA;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6106;GRANEROS;61;Cachapoal;3;2;4;1;63;65;266;256;-16;5;-16;-12;-1;0;-1;-1;;;;;39.7;19.0;41.3;36.9;44.6;18.5;0;20240418;final20240418v1;4b;2023
4358;3;ESCUELA MARIANO PUGA VEGA;8;DEL BIOBÍO;83;BIOBÍO;8311;SANTA BÁRBARA;82;Bio Bio;2;1;2;2;17;16;230;228;-34;-8;-30;-19;-1;0;-1;-1;;;;;64.7;11.8;23.5;56.3;37.5;6.3;0;20240418;final20240418v1;4b;2023
6765;2;COLEGIO DEPORTIVO MUNICIPAL DE VALDIVIA;14;DE LOS RÍOS;141;VALDIVIA;14101;VALDIVIA;141;Valdivia;2;1;1;1;9;9;241;236;9;21;-10;-1;0;0;0;0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
9267;3;LICEO EXPERIMENTAL MANUEL DE SALAS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;ÑUÑOA;133;Oriente;4;3;5;1;101;104;298;272;1;10;-4;-20;0;1;0;-1;;;;;14.9;15.8;69.3;24.0;43.3;32.7;0;20240418;final20240418v1;4b;2023
11033;7;ESCUELA BÁSICA ANGELINA SALAS OLIVARES;3;DE ATACAMA;32;CHAÑARAL;3201;CHAÑARAL;31;Copiapo - Chanaral;6;4;;1;0;0;;;;;;;;;;;;;;;;;;;;;1;20240418;final20240418v1;4b;2023
1215;7;ESCUELA PARTICULAR SAN JOSE;5;DE VALPARAÍSO;53;LOS ANDES;5301;LOS ANDES;52;San Felipe - Los Andes;3;2;3;1;71;72;273;254;16;22;3;-2;1;1;0;0;;;;;29.6;25.4;45.1;41.7;37.5;20.8;0;20240418;final20240418v1;4b;2023
17734;2;COLEGIO DA VINCI;16;DE ÑUBLE;161;DIGUILLÍN;16101;CHILLÁN;161;Diguillín;3;2;3;1;24;21;290;278;29;27;20;22;1;1;1;1;;;;;12.5;29.2;58.3;23.8;42.9;33.3;0;20240418;final20240418v1;4b;2023
4750;3;ESCUELA SANTA CLARA;8;DEL BIOBÍO;81;CONCEPCIÓN;8110;TALCAHUANO;83;Concepcion;2;1;2;1;10;11;285;256;33;22;25;9;1;1;1;0;;;;;10.0;30.0;60.0;36.4;45.5;18.2;0;20240418;final20240418v1;4b;2023
6373;8;ESCUELA PORMA;9;DE LA ARAUCANÍA;91;CAUTÍN;9117;TEODORO SCHMIDT;93;Cautin Sur;6;4;1;2;2;2;277;226;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
7252;4;ESCUELA RURAL MANTILHUE ALTO;14;DE LOS RÍOS;142;DEL RANCO;14204;RÍO BUENO;142;Ranco;2;1;2;2;18;19;244;234;-9;5;-16;-13;0;0;-1;-1;;;;;44.4;33.3;22.2;63.2;31.6;5.3;0;20240418;final20240418v1;4b;2023
754;4;ESCUELA LA ARAUCANA;4;DE COQUIMBO;43;LIMARÍ;4301;OVALLE;42;Limari;2;1;2;2;3;3;283;299;;;;;;;;;;;2;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
7701;1;COLEGIO ARRIARAN BARROS;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;3;2;4;1;81;83;278;257;10;18;-4;-11;0;1;0;-1;;;;;19.8;33.3;46.9;27.7;60.2;12.0;0;20240418;final20240418v1;4b;2023
9705;5;ESCUELA BASICA SALOMON SACK;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13116;LO ESPEJO;132;Sur;2;1;1;1;14;14;246;217;-26;-20;-5;-20;-1;-1;0;-1;;;;;57.1;21.4;21.4;78.6;21.4;0.0;0;20240418;final20240418v1;4b;2023
10641;0;LICEO ALTO JAHUEL;13;METROPOLITANA DE SANTIAGO;134;MAIPO;13402;BUIN;132;Sur;1;1;3;1;59;61;238;238;-6;-6;-32;-18;0;0;-1;-1;;;;;52.5;25.4;22.0;52.5;34.4;13.1;0;20240418;final20240418v1;4b;2023
1395;1;COLEGIO SAN PEDRO NOLASCO DE QUILLOTA;5;DE VALPARAÍSO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;3;2;3;1;65;69;265;238;1;-1;-5;-18;0;0;-1;-1;;;;;27.7;40.0;32.3;53.6;42.0;4.3;0;20240418;final20240418v1;4b;2023
14637;4;COLEGIO HYATT;5;DE VALPARAÍSO;58;MARGA MARGA;5804;VILLA ALEMANA;53;Valparaiso - Isla de Pascua;3;2;3;1;22;23;285;254;-3;11;15;-2;0;0;1;0;;;;;9.1;40.9;50.0;34.8;52.2;13.0;0;20240418;final20240418v1;4b;2023
15719;8;COLEGIO FRAY ANDRES;6;DEL LIBERTADOR BERNARDO OHIGGINS;61;CACHAPOAL;6101;RANCAGUA;61;Cachapoal;3;2;3;1;12;12;284;240;54;12;14;-16;1;0;1;-1;;;;;33.3;16.7;50.0;58.3;41.7;0.0;0;20240418;final20240418v1;4b;2023
1890;2;COLEGIO JOSE MIGUEL INFANTE;5;DE VALPARAÍSO;58;MARGA MARGA;5801;QUILPUÉ;53;Valparaiso - Isla de Pascua;1;1;3;1;19;22;259;220;;;-11;-36;;;-1;-1;;;1;1;36.8;26.3;36.8;81.8;18.2;0.0;0;20240418;final20240418v1;4b;2023
2735;9;ESCUELA PRESIDENTE J.M.BALMACEDA;7;DEL MAULE;73;CURICÓ;7301;CURICÓ;71;Curico;2;1;3;1;8;8;281;239;;;;;;;;;2;2;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
313;1;ESCUELA ARTURO PRAT;2;DE ANTOFAGASTA;21;ANTOFAGASTA;2101;ANTOFAGASTA;21;Antofagasta;1;1;2;1;95;96;302;304;30;43;42;57;1;1;1;1;;;;;10.5;23.2;66.3;6.3;35.4;58.3;0;20240418;final20240418v1;4b;2023
3230;1;ESCUELA JOSE LUIS RICHARDS GONZALEZ;7;DEL MAULE;71;TALCA;7103;CUREPTO;72;Talca;2;1;4;2;3;3;296;304;;;;;;;;;;;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
4312;5;ESCUELA ALEJANDRO PEREZ URBANO;8;DEL BIOBÍO;83;BIOBÍO;8312;TUCAPEL;82;Bio Bio;2;1;1;2;7;7;249;258;-9;16;-2;21;0;0;0;1;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
6719;9;ESCUELA BASICA CHACAICO;9;DE LA ARAUCANÍA;91;CAUTÍN;9106;GALVARINO;92;Cautin Norte;2;1;1;2;1;1;;;;;;;;;;;1;1;1;2;0.0;0.0;0.0;0.0;0.0;0.0;0;20240418;final20240418v1;4b;2023
7644;9;ESCUELA BASICA SANTA INES;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;2;1;2;1;28;28;260;248;20;33;0;1;1;1;0;0;;;;;28.6;42.9;28.6;32.1;57.1;10.7;0;20240418;final20240418v1;4b;2023
2048;6;COLEGIO SAGRADA FAMILIA;5;DE VALPARAÍSO;56;SAN ANTONIO;5601;SAN ANTONIO;54;San Antonio;3;2;3;1;42;40;249;221;-15;-9;-21;-35;-1;0;-1;-1;;;;;50.0;19.0;31.0;65.0;25.0;10.0;0;20240418;final20240418v1;4b;2023
