agno|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|cod_deprov_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect4b_rbd|nalu_mate4b_rbd|prom_lect4b_rbd|prom_mate4b_rbd|dif_lect4b_rbd|dif_mate4b_rbd|difgru_lect4b_rbd|difgru_mate4b_rbd|sigdif_lect4b_rbd|sigdif_mate4b_rbd|siggru_lect4b_rbd|siggru_mate4b_rbd|marca_lect4b_rbd|marca_mate4b_rbd|marcadif_lect4b_rbd|marcadif_mate4b_rbd|palu_eda_ins_lect4b_rbd|palu_eda_ele_lect4b_rbd|palu_eda_ade_lect4b_rbd|palu_eda_ins_mate4b_rbd|palu_eda_ele_mate4b_rbd|palu_eda_ade_mate4b_rbd|noaplica|fecha_bbdd|codigo_bbdd
2022|4b|1557|1|ESCUELA VILLA BERLIN|5|DE VALPARAÍSO|51|VALPARAÍSO|5101|VALPARAÍSO|53|Valparaiso - Isla de Pascua|6|4|2|1|6|8|260|206|-4|-26|5|-32|0|-1|0|-1|2|2|3|3|||||||0|20231017|final20231017v2
2022|4b|3549|1|ESCUELA PORONGO|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|74|Cauquenes|2|1|1|1|30|31|259|241|-47|-66|14|13|-1|-1|1|1|||||43.3|26.7|30|54.8|38.7|6.5|0|20231017|final20231017v2
2022|4b|7977|4|ESCUELA RURAL LOS LINARES DE CASMA|10|DE LOS LAGOS|101|LLANQUIHUE|10105|FRUTILLAR|101|Llanquihue|6|4|1|2|16|17|225|227|0|29|-20|-1|0|1|-1|0|||||68.8|18.8|12.5|52.9|47.1|0|0|20231017|final20231017v2
2022|4b|25510|6|ESCUELA ESPECIAL DESPERTAR DE LO ESPEJO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13116|LO ESPEJO|132|Sur|3|2|2|1|4|3|216|222|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|4190|4|LICEO SANTA FE|8|DEL BIOBÍO|83|BIOBÍO|8301|LOS ÁNGELES|82|Bio Bio|2|1|2|2|38|42|269|229|8|3|14|-9|0|0|1|-1|||||36.8|21.1|42.1|59.5|31|9.5|0|20231017|final20231017v2
2022|4b|14641|2|COLEGIO PAULA VIVANCO|5|DE VALPARAÍSO|58|MARGA MARGA|5802|LIMACHE|51|Quillota - Petorca|3|2|2|1|29|31|277|278|33|16|22|40|1|1|1|1|||||31|17.2|51.7|22.6|35.5|41.9|0|20231017|final20231017v2
2022|4b|1534|2|ESCUELA REPUBLICA DEL URUGUAY|5|DE VALPARAÍSO|51|VALPARAÍSO|5101|VALPARAÍSO|53|Valparaiso - Isla de Pascua|6|4|2|1|42|44|217|202|-23|-33|-38|-36|-1|-1|-1|-1|||||78.6|9.5|11.9|88.6|11.4|0|0|20231017|final20231017v2
2022|4b|3329|4|ESCUELA MAULE SUR|7|DEL MAULE|74|LINARES|7402|COLBÚN|73|Linares|2|1|2|2|25|25|254|241|-24|-33|-1|3|-1|-1|0|0|||||32|44|24|52|40|8|0|20231017|final20231017v2
2022|4b|25487|8|COLEGIO  MANQUECURA VALLE LO CAMPINO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13125|QUILICURA|137|Norte|4|3|5|1|135|135|299|294|-1|-1|-1|7|0|0|0|1|||||8.9|29.6|61.5|7.4|46.7|45.9|0|20231017|final20231017v2
2022|4b|12085|5|COLEGIO CRISTIANO EMMANUEL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|136|Cordillera|3|2|3|1|34|33|275|276|-5|-8|8|27|0|0|1|1|||||35.3|26.5|38.2|21.2|45.5|33.3|0|20231017|final20231017v2
2022|4b|1265|3|ESCUELA BASICA BERNARDO O HIGGINS R.|5|DE VALPARAÍSO|57|SAN FELIPE|5701|SAN FELIPE|52|San Felipe - Los Andes|2|1|2|1|21|19|240|233|14|29|-15|-5|0|1|-1|0|||||52.4|23.8|23.8|63.2|31.6|5.3|0|20231017|final20231017v2
2022|4b|2765|0|ESCUELA RAMON FREIRE|7|DEL MAULE|73|CURICÓ|7301|CURICÓ|71|Curico|2|1|1|2|6|6|276|270|0|0|31|42|0|0|1|1|||1|1|||||||0|20231017|final20231017v2
2022|4b|3257|3|ESCUELA ALEJANDRO GIDI|7|DEL MAULE|74|LINARES|7401|LINARES|73|Linares|2|1|2|1|21|19|227|221|-46|-44|-28|-17|-1|-1|-1|-1|||||52.4|28.6|19|78.9|21.1|0|0|20231017|final20231017v2
2022|4b|3429|0|ESCUELA LA FORTUNA|7|DEL MAULE|74|LINARES|7404|PARRAL|73|Linares|2|1|2|2|4|4|219|209|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|10588|0|LICEO CARDENAL ANTONIO SAMORE|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|132|Sur|1|1|2|1|44|44|248|235|6|-7|-7|-3|0|0|-1|0|||||43.2|31.8|25|52.3|38.6|9.1|0|20231017|final20231017v2
2022|4b|24654|9|ESCUELA BASICA CINCO PINOS|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|132|Sur|1|1|2|1|13|17|279|235|62|36|24|-3|1|1|1|0|2||3||15.4|46.2|38.5|64.7|23.5|11.8|0|20231017|final20231017v2
2022|4b|12603|9|LICEO LOS CONDORES|1|DE TARAPACÁ|11|IQUIQUE|1107|ALTO HOSPICIO|11|Iquique|3|2|3|1|62|63|279|268|-18|-16|12|19|-1|-1|1|1|||||19.4|32.3|48.4|30.2|42.9|27|0|20231017|final20231017v2
2022|4b|12652|7|COLEGIO SANTO DOMINGO SAVIO|1|DE TARAPACÁ|11|IQUIQUE|1107|ALTO HOSPICIO|11|Iquique|3|2|3|1|112|113|259|246|3|2|-8|-3|0|0|-1|0|||||33.9|34.8|31.3|50.4|38.1|11.5|0|20231017|final20231017v2
2022|4b|160|0|ESCUELA PACHICA|1|DE TARAPACÁ|14|TAMARUGAL|1404|HUARA|14|Tamarugal|2|1|1|2|3|3|232|214|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|9947|3|COLEGIO INDUSTRIAL PART. DON ORIONE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13102|CERRILLOS|134|Poniente|3|2|4|1|101|101|262|263|-21|-6|-18|0|-1|0|-1|0|||||32.7|31.7|35.6|28.7|47.5|23.8|0|20231017|final20231017v2
2022|4b|3947|0|ESCUELA PANGAL DEL LAJA|16|DE ÑUBLE|161|DIGUILLÍN|16109|YUNGAY|161|Diguillín|2|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|1414|1|COLEGIO LEONARDO DA VINCI|5|DE VALPARAÍSO|55|QUILLOTA|5504|LA CRUZ|51|Quillota - Petorca|2|1|2|1|26|26|265|228|-8|-10|10|-10|0|0|1|-1|||||38.5|26.9|34.6|61.5|30.8|7.7|0|20231017|final20231017v2
2022|4b|3406|1|ESCUELA CARLOS ZINIGA FUENTES|7|DEL MAULE|74|LINARES|7404|PARRAL|73|Linares|2|1|3|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|25218|2|EXTREMADURA DE PUENTE ALTO|13|METROPOLITANA DE SANTIAGO|132|CORDILLERA|13201|PUENTE ALTO|136|Cordillera|3|2|4|1|73|74|277|249|-17|-34|-3|-14|-1|-1|0|-1|||||17.8|46.6|35.6|47.3|44.6|8.1|0|20231017|final20231017v2
2022|4b|10611|9|COLEGIO AMERICAN ACADEMY|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|132|Sur|4|3|5|1|62|63|306|277|5|-20|6|-10|0|-1|1|-1|||||14.5|19.4|66.1|19|54|27|0|20231017|final20231017v2
2022|4b|12111|8|COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|132|Sur|3|2|3|1|39|37|269|257|-11|-8|2|8|0|0|0|1|||||33.3|25.6|41|37.8|40.5|21.6|0|20231017|final20231017v2
2022|4b|12775|2|INSTITUTO  DOMINGO  EYZAGUIRRE|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|132|Sur|3|2|3|1|41|50|246|229|-16|-17|-21|-20|-1|-1|-1|-1|||||46.3|31.7|22|62|38|0|0|20231017|final20231017v2
2022|4b|26271|4|ESCUELA BAS. VALLE VERDE|13|METROPOLITANA DE SANTIAGO|133|CHACABUCO|13301|COLINA|137|Norte|3|2|2|1|19|18|264|276|-4|30|9|38|0|1|0|1|||||31.6|31.6|36.8|27.8|44.4|27.8|0|20231017|final20231017v2
2022|4b|4631|0|COLEGIO PARTICULAR ANDRÉS BELLO|8|DEL BIOBÍO|81|CONCEPCIÓN|8103|CHIGUAYANTE|83|Concepcion|3|2|3|1|89|92|270|258|-16|-25|3|9|-1|-1|0|1|||||27|33.7|39.3|37|44.6|18.5|0|20231017|final20231017v2
2022|4b|10880|4|ESCUELA HACIENDA ALHUE|13|METROPOLITANA DE SANTIAGO|135|MELIPILLA|13502|ALHUÉ|135|Talagante|2|1|2|2|15|12|233|210|-53|-46|-22|-28|-1|-1|-1|-1|||||66.7|13.3|20|100|0|0|0|20231017|final20231017v2
2022|4b|1963|1|ESCUELA BASICA DIEGO BARROS ARANA|5|DE VALPARAÍSO|58|MARGA MARGA|5804|VILLA ALEMANA|53|Valparaiso - Isla de Pascua|1|1|3|1|23|23|255|237|-11|-10|-12|-12|0|0|-1|-1|||||39.1|26.1|34.8|60.9|30.4|8.7|0|20231017|final20231017v2
2022|4b|1714|0|ESCUELA SANTA MARIA DE AGUA SANTA|5|DE VALPARAÍSO|51|VALPARAÍSO|5109|VIÑA DEL MAR|53|Valparaiso - Isla de Pascua|1|1|2|1|8|8|209|177|0|0|-46|-61|0|0|-1|-1|||1|1|||||||0|20231017|final20231017v2
2022|4b|2224|1|LICEO ELVIRA SANCHEZ DE GARCES|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOAL|6110|MOSTAZAL|61|Cachapoal|2|1|1|1|23|23|255|240|16|25|10|12|0|1|1|1|||||34.8|43.5|21.7|52.2|34.8|13|0|20231017|final20231017v2
2022|4b|10619|4|ESCUELA PARTICULAR JOSE MIGUEL CARRERA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13105|EL BOSQUE|132|Sur|3|2|2|1|29|28|242|244|24|16|-13|6|1|1|-1|0|||||48.3|34.5|17.2|60.7|25|14.3|0|20231017|final20231017v2
2022|4b|8604|5|COLEGIO SANTA CRUZ|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13101|SANTIAGO|131|Centro|3|2|4|1|65|64|278|248|-8|-15|-2|-15|0|-1|0|-1|||||26.2|24.6|49.2|51.6|39.1|9.4|0|20231017|final20231017v2
2022|4b|6895|0|LICEO BICENTENARIO SANTA CRUZ|14|DE LOS RÍOS|141|VALDIVIA|14106|MARIQUINA|141|Valdivia|3|2|2|1|50|53|265|234|-12|-19|10|-4|0|-1|1|0|||||34|28|38|58.5|39.6|1.9|0|20231017|final20231017v2
2022|4b|5272|8|ESCUELA BASICA LOS NOGALES|9|DE LA ARAUCANÍA|92|MALLECO|9209|RENAICO|91|Malleco|2|1|2|1|23|24|269|255|-12|-11|14|17|0|0|1|1|||||34.8|17.4|47.8|33.3|58.3|8.3|0|20231017|final20231017v2
2022|4b|1571|7|ESCUELA SAN JUDAS TADEO|5|DE VALPARAÍSO|51|VALPARAÍSO|5101|VALPARAÍSO|53|Valparaiso - Isla de Pascua|6|4|2|1|3|3|195|194|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|15600|0|ALBERTO HURTADO CRUCHAGA|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOAL|6105|DOÑIHUE|61|Cachapoal|3|2|3|1|44|44|270|242|10|-4|3|-7|0|0|0|-1|||||31.8|29.5|38.6|52.3|34.1|13.6|0|20231017|final20231017v2
2022|4b|15551|9|ESCUELA ESPECIAL CRECER|6|DEL LIBERTADOR BERNARDO O|61|CACHAPOAL|6101|RANCAGUA|61|Cachapoal|3|2||1|||||||||||||||||||||||0|20231017|final20231017v2
2022|4b|7336|9|ESCUELA FUNDACION PAUL HARRIS|10|DE LOS LAGOS|103|OSORNO|10301|OSORNO|103|Osorno|2|1|1|1|15|13|240|232|-5|11|-5|4|0|0|0|0|||||46.7|33.3|20|76.9|15.4|7.7|0|20231017|final20231017v2
2022|4b|9586|9|LICEO MUNICIPALIZADO ARAUCANIA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13131|SAN RAMÓN|132|Sur|2|1|2|1|14|15|220|216|-39|-33|-35|-22|-1|-1|-1|-1|||||71.4|14.3|14.3|73.3|26.7|0|0|20231017|final20231017v2
2022|4b|13324|8|COLEGIO SANTA MARIA DE BELEN N_ 162|4|DE COQUIMBO|41|ELQUI|4102|COQUIMBO|41|Elqui|3|2|4|1|48|49|289|276|11|14|9|13|0|1|1|1|||||12.5|31.3|56.3|20.4|49|30.6|0|20231017|final20231017v2
2022|4b|11993|8|ESCUELA BASICA JUAN PABLO DUARTE|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13123|PROVIDENCIA|133|Oriente|1|1|4|1|75|77|280|277|-3|16|0|14|0|1|0|1|||||22.7|28|49.3|15.6|54.5|29.9|0|20231017|final20231017v2
2022|4b|6254|5|COLEGIO MADRES DOMINICAS|9|DE LA ARAUCANÍA|91|CAUTÍN|9114|PITRUFQUÉN|93|Cautin Sur|3|2|3|1|93|96|280|273|-5|-15|13|24|0|-1|1|1|||||24.7|24.7|50.5|22.9|41.7|35.4|0|20231017|final20231017v2
2022|4b|12242|4|COLEGIO PUDAHUEL|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13124|PUDAHUEL|134|Poniente|3|2|2|1|35|35|278|248|28|12|23|10|1|0|1|1|||||14.3|37.1|48.6|48.6|40|11.4|0|20231017|final20231017v2
2022|4b|3586|6|ESCUELA CHORRILLOS|7|DEL MAULE|72|CAUQUENES|7201|CAUQUENES|74|Cauquenes|2|1|1|2|2|2|317|298|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|3337|5|ESCUELA AMALIA AMSTRONG DE TORRES|7|DEL MAULE|74|LINARES|7402|COLBÚN|73|Linares|2|1|1|2|3|3|217|213|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|3008|2|COLEGIO ARTISTICO DEL MAULE|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|3|1|19|18|261|234|9|-8|-6|-15|0|0|0|-1|||||42.1|26.3|31.6|55.6|27.8|16.7|0|20231017|final20231017v2
2022|4b|10668|2|ESCUELA ELIAS SANCHEZ ORTUZAR|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13404|PAINE|132|Sur|2|1|2|2|23|25|248|228|-7|-7|-7|-10|0|0|0|-1|||||60.9|13|26.1|68|28|4|0|20231017|final20231017v2
2022|4b|8269|4|ESCUELA RURAL LASTENIA OYARZUN ANDRADE|10|DE LOS LAGOS|102|CHILOÉ|10208|QUELLÓN|102|Chiloe|1|1||2|||||||||||||||||||||||1|20231017|final20231017v2
2022|4b|18007|6|COLEGIO CARMELA ROMERO DE ESPINOSA|8|DEL BIOBÍO|81|CONCEPCIÓN|8101|CONCEPCIÓN|83|Concepcion|4|3|5|1|67|67|289|268|-10|-21|-11|-19|0|-1|-1|-1|||||9|35.8|55.2|20.9|59.7|19.4|0|20231017|final20231017v2
2022|4b|1322|6|ESCUELA LA HIGUERA|5|DE VALPARAÍSO|57|SAN FELIPE|5706|SANTA MARÍA|52|San Felipe - Los Andes|2|1|1|2|4|4|263|259|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|2945|9|ESCUELA PROSPERIDAD|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|1|1|25|23|226|227|-13|-7|-19|-1|0|0|-1|0|||||64|20|16|56.5|39.1|4.3|0|20231017|final20231017v2
2022|4b|22029|9|COLEGIO STAR COLLEGE|10|DE LOS LAGOS|103|OSORNO|10301|OSORNO|103|Osorno|4|3|5|1|11|11|275|247|-13|-15|-25|-40|0|0|-1|-1|||||27.3|27.3|45.5|54.5|27.3|18.2|0|20231017|final20231017v2
2022|4b|7130|7|ESCUELA LA UNION|14|DE LOS RÍOS|142|DEL RANCO|14201|LA UNIÓN|142|Ranco|2|1|2|1|19|22|266|250|-2|-21|11|12|0|-1|1|1|||||26.3|36.8|36.8|31.8|54.5|13.6|0|20231017|final20231017v2
2022|4b|9294|0|LICEO ANDRES BELLO|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13110|LA FLORIDA|136|Cordillera|1|1|1|1|14|13|250|242|-2|-9|5|14|0|0|0|1|||||50|35.7|14.3|53.8|38.5|7.7|0|20231017|final20231017v2
2022|4b|4474|1|ESCUELA MILLAPOA DIUQUIN|8|DEL BIOBÍO|83|BIOBÍO|8306|NACIMIENTO|82|Bio Bio|2|1|1|2|2|2|263|233|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|4723|6|ESCUELA MEXICO ESTADO DE GUERRERO|8|DEL BIOBÍO|81|CONCEPCIÓN|8110|TALCAHUANO|83|Concepcion|2|1|3|1|31|32|255|259|-24|-20|-12|10|-1|-1|-1|1|||||38.7|22.6|38.7|43.8|28.1|28.1|0|20231017|final20231017v2
2022|4b|11209|7|COLEGIO GALILEO GALILEI|5|DE VALPARAÍSO|58|MARGA MARGA|5804|VILLA ALEMANA|53|Valparaiso - Isla de Pascua|3|2|3|1|29|31|255|261|5|9|-12|12|0|0|-1|1|||||44.8|37.9|17.2|25.8|54.8|19.4|0|20231017|final20231017v2
2022|4b|2559|3|ESCUELA MUNICIPAL DE BARREALES|6|DEL LIBERTADOR BERNARDO O|63|COLCHAGUA|6310|SANTA CRUZ|62|Colchagua|2|1|2|2|23|23|258|237|-14|-17|3|-1|0|-1|0|0|||||30.4|39.1|30.4|56.5|34.8|8.7|0|20231017|final20231017v2
2022|4b|3045|7|ESCUELA SANTA HERMINIA|7|DEL MAULE|71|TALCA|7108|RÍO CLARO|72|Talca|2|1|2|2|11|12|222|214|-32|-42|-33|-24|-1|-1|-1|-1|||||72.7|27.3|0|83.3|16.7|0|0|20231017|final20231017v2
2022|4b|9145|6|ESCUELA PARTICULAR MANUEL ANTONIO MATTA|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13120|ÑUÑOA|133|Oriente|3|2|4|1|16|19|305|259|53|25|25|-4|1|1|1|0|||||0|25|75|42.1|36.8|21.1|0|20231017|final20231017v2
2022|4b|489|8|ESCUELA EL OLIVAR|3|DE ATACAMA|33|HUASCO|3304|HUASCO|32|Huasco - Vallenar|6|4|3|1|43|43|245|226|-21|-25|-22|-23|-1|-1|-1|-1|||||51.2|20.9|27.9|62.8|30.2|7|0|20231017|final20231017v2
2022|4b|1030|8|ESC.BASICA GUILLERMO BARRIOS VARGAS|4|DE COQUIMBO|42|CHOAPA|4204|SALAMANCA|43|Choapa|2|1|3|2|4|4|252|184|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|19965|6|ESCUELA PARTICULAR TERESA DE LOS ANDES|9|DE LA ARAUCANÍA|92|MALLECO|9206|LOS SAUCES|91|Malleco|3|2|2|1|11|12|232|209|-12|-11|-23|-29|0|0|-1|-1|||||54.5|36.4|9.1|75|25|0|0|20231017|final20231017v2
2022|4b|17850|0|COLEGIO BICENTENARIO PADRE MANUEL D`ALZON|8|DEL BIOBÍO|81|CONCEPCIÓN|8106|LOTA|83|Concepcion|3|2|3|1|86|89|248|220|0|0|-19|-29|0|0|-1|-1|||3|3|46.5|22.1|31.4|71.9|23.6|4.5|0|20231017|final20231017v2
2022|4b|7671|6|ESCUELA RURAL LAGUNITAS|10|DE LOS LAGOS|101|LLANQUIHUE|10101|PUERTO MONTT|101|Llanquihue|2|1|2|2|15|15|270|258|-4|-13|15|20|0|0|1|1|||||26.7|26.7|46.7|33.3|46.7|20|0|20231017|final20231017v2
2022|4b|8261|9|ESCUELA RURAL CHADMO CENTRAL|10|DE LOS LAGOS|102|CHILOÉ|10208|QUELLÓN|102|Chiloe|1|1|1|2|1|0|0||0||0||0||0||1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|5264|7|COLEGIO SAN FRANCISCO DE ASIS DE ANGOL|9|DE LA ARAUCANÍA|92|MALLECO|9201|ANGOL|91|Malleco|3|2|3|1|91|98|264|251|-14|-31|-3|2|-1|-1|0|0|||||35.2|25.3|39.6|49|33.7|17.3|0|20231017|final20231017v2
2022|4b|6589|7|ESCUELA JUAN XXIII|9|DE LA ARAUCANÍA|91|CAUTÍN|9111|NUEVA IMPERIA|92|Cautin Norte|6|4|2|1|17|18|261|246|5|11|6|8|0|0|0|0|||||29.4|29.4|41.2|55.6|33.3|11.1|0|20231017|final20231017v2
2022|4b|5015|6|ESCUELA PARTICULAR SAN MARCOS|8|DEL BIOBÍO|81|CONCEPCIÓN|8102|CORONEL|83|Concepcion|3|2|2|1|30|31|263|247|1|-6|8|9|0|0|1|1|||||30|40|30|45.2|41.9|12.9|0|20231017|final20231017v2
2022|4b|18099|8|LICEO TOMAS LAGO|16|DE ÑUBLE|161|DIGUILLÍN|16103|CHILLÁN VIEJO|161|Diguillín|2|1|2|1|10|12|269|284|4|17|14|46|0|0|0|1|||||20|20|60|16.7|50|33.3|0|20231017|final20231017v2
2022|4b|8361|5|ESCUELA RURAL VALLE DE LA LUNA|11|DE AYSÉN DEL GENERAL CARL|111|COYHAIQUE|11101|COYHAIQUE|111|Coyhaique|2|1|2|2|3|4|262|268|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|30001|2|THE INTERNATIONAL SCHOOL ARICA|15|DE ARICA Y PARINACOTA|151|ARICA|15101|ARICA|151|Arica|3|2|4|1|35|37|286|292|-8|-5|6|29|0|0|0|1|||||14.3|34.3|51.4|13.5|35.1|51.4|0|20231017|final20231017v2
2022|4b|7279|6|ESCUELA PART LA AGUADA|14|DE LOS RÍOS|142|DEL RANCO|14204|RÍO BUENO|142|Ranco|3|2|2|2|1|0|0||0||0||0||0||1|1|1|1|||||||0|20231017|final20231017v2
2022|4b|9443|9|ESCUELA BAS. LOS HEROES DE YUNGAY|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13111|LA GRANJA|132|Sur|6|4|1|1|20|19|237|224|-15|-19|-8|-4|0|-1|0|0|||||55|25|20|68.4|21.1|10.5|0|20231017|final20231017v2
2022|4b|8902|8|COLEGIO CORDILLERA DE LAS CONDES|13|METROPOLITANA DE SANTIAGO|131|SANTIAGO|13114|LAS CONDES|133|Oriente|4|3|5|1|59|61|300|306|11|-3|0|19|0|0|0|1|||||16.9|15.3|67.8|6.6|29.5|63.9|0|20231017|final20231017v2
2022|4b|20263|0|COLEGIO JUAN XXIII|9|DE LA ARAUCANÍA|91|CAUTÍN|9120|VILLARRICA|93|Cautin Sur|3|2|1|2|22|23|236|228|-13|4|-9|0|0|0|0|0|||||50|22.7|27.3|65.2|30.4|4.3|0|20231017|final20231017v2
2022|4b|4574|8|COLEGIO BICENTENARIO ESPAÑA|8|DEL BIOBÍO|81|CONCEPCIÓN|8101|CONCEPCIÓN|83|Concepcion|6|4|3|1|39|40|282|240|-4|-33|15|-9|0|-1|1|-1|||||20.5|30.8|48.7|52.5|40|7.5|0|20231017|final20231017v2
2022|4b|40329|6|COLEGIO ROBERTO BRAVO|5|DE VALPARAÍSO|51|VALPARAÍSO|5101|VALPARAÍSO|53|Valparaiso - Isla de Pascua|3|2|2|1|34|39|232|201|-8|-12|-23|-37|0|0|-1|-1|||||52.9|32.4|14.7|87.2|12.8|0|0|20231017|final20231017v2
2022|4b|16476|3|COLEGIO BOSQUES DE GAIA|7|DEL MAULE|71|TALCA|7102|CONSTITUCIÓN|72|Talca|3|2|4|1|27|27|297|264|-32|-24|17|1|-1|-1|1|0|||||14.8|22.2|63|29.6|51.9|18.5|0|20231017|final20231017v2
2022|4b|7044|0|LICEO SANTO CURA DE ARS|14|DE LOS RÍOS|141|VALDIVIA|14105|MÁFIL|141|Valdivia|3|2|2|1|31|32|255|233|-12|-8|0|-5|0|0|0|0|||||32.3|38.7|29|65.6|21.9|12.5|0|20231017|final20231017v2
2022|4b|12878|3|COLEGIO MI HIJO N_2|2|DE ANTOFAGASTA|21|ANTOFAGASTA|2101|ANTOFAGASTA|21|Antofagasta|3|2|3|1|48|48|249|239|13|-5|-18|-10|0|0|-1|-1|||||39.6|33.3|27.1|52.1|33.3|14.6|0|20231017|final20231017v2
2022|4b|17787|3|ESCUELA ORLANDO VERA VILLARROEL|8|DEL BIOBÍO|83|BIOBÍO|8303|CABRERO|82|Bio Bio|2|1|2|1|29|29|262|238|-2|-7|7|0|0|0|0|0|||||27.6|34.5|37.9|58.6|27.6|13.8|0|20231017|final20231017v2
2022|4b|1471|0|ESCUELA LIMACHITO|5|DE VALPARAÍSO|58|MARGA MARGA|5802|LIMACHE|51|Quillota - Petorca|2|1|3|1|6|4|242|221|21|0|-25|0|0|0|-1|0||||1|||||||0|20231017|final20231017v2
2022|4b|14870|9|COLEGIO ENTRE VALLES|5|DE VALPARAÍSO|58|MARGA MARGA|5804|VILLA ALEMANA|53|Valparaiso - Isla de Pascua|3|2|3|1|23|23|273|259|-16|-18|6|10|0|-1|0|1|||||30.4|26.1|43.5|39.1|30.4|30.4|0|20231017|final20231017v2
2022|4b|7946|4|ESCUELA PARTICULAR N. 224 PICHI MAULE|10|DE LOS LAGOS|101|LLANQUIHUE|10104|FRESIA|101|Llanquihue|3|2|1|2|3|3|268|183|0|0|0|0|0|0|0|0|||1|1|||||||0|20231017|final20231017v2
2022|4b|5407|0|ESCUELA BASICA PATRICIO LINCH|9|DE LA ARAUCANÍA|92|MALLECO|9211|VICTORIA|91|Malleco|2|1|2|1|13|13|261|248|-25|6|6|10|-1|0|0|0|||||30.8|38.5|30.8|46.2|46.2|7.7|0|20231017|final20231017v2
2022|4b|26254|4|COLEGIO SANTA MARIA GORETTI DE PADRE HUR|13|METROPOLITANA DE SANTIAGO|136|TALAGANTE|13604|PADRE HURTADO|135|Talagante|3|2|3|1|38|40|246|219|-22|-11|-21|-30|-1|0|-1|-1|||||47.4|31.6|21.1|72.5|25|2.5|0|20231017|final20231017v2
2022|4b|3108|9|COLEGIO PAULA MONTAL|7|DEL MAULE|71|TALCA|7109|SAN CLEMENTE|72|Talca|3|2|3|1|43|43|258|266|-8|-2|-9|17|0|0|-1|1|||||39.5|30.2|30.2|25.6|51.2|23.3|0|20231017|final20231017v2
2022|4b|8942|7|ESCUELA PARTICULAR TERESIANA DE SAN JOSE|13|METROPOLITANA DE SANTIAGO|134|MAIPO|13401|SAN BERNARDO|132|Sur|3|2|2|1|97|99|247|240|-10|-17|-8|2|0|-1|-1|0|||||49.5|20.6|29.9|51.5|34.3|14.1|0|20231017|final20231017v2
2022|4b|7422|5|ESCUELA RURAL QUITRA QUITRA|10|DE LOS LAGOS|103|OSORNO|10307|SAN PABLO|103|Osorno|2|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|||||||0|20231017|final20231017v2
